superkingdom	phylum	class	order	family	genus	species	taxid	accession	label
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium cellulosolvens	txid29322	NR_026106.1	NR_026106.1 [Eubacterium] cellulosolvens strain 6 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium limosum	txid1736	NR_113248.1	NR_113248.1 Eubacterium limosum strain JCM 6421 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium maltosivorans	txid2041044	NR_179801.1	NR_179801.1 Eubacterium maltosivorans strain YI 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium oxidoreducens	txid1732	NR_104737.1	NR_104737.1 Eubacterium oxidoreducens strain G41 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium uniforme	txid39495	NR_104842.1	NR_104842.1 Eubacterium uniforme strain X3C39 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Intestinibacillus	Intestinibacillus massiliensis	txid1871029	NR_147371.1	NR_147371.1 Intestinibacillus massiliensis strain Marseille-P3216 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Aminipila	Aminipila butyrica	txid433296	NR_159296.1	NR_159296.1 Aminipila butyrica strain FH042 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Aminipila	Aminipila terrae	txid2697030	NR_180913.1	NR_180913.1 Aminipila terrae strain CBA3637 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Anaerovorax	Anaerovorax odorimutans	txid109327	NR_028911.1	NR_028911.1 Anaerovorax odorimutans strain NorPut 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Bacilliculturomica	Bacilliculturomica massiliensis	txid1917867	NR_179580.1	NR_179580.1 Bacilliculturomica massiliensis strain Marseille-P3303 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Casaltella	Casaltella massiliensis	txid938278	NR_133037.1	NR_133037.1 Casaltella massiliensis strain 9400853 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Emergencia	Emergencia timonensis	txid1776384	NR_144737.1	NR_144737.1 Emergencia timonensis strain SN18 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Ihubacter	Ihubacter massiliensis	txid1852367	NR_144749.1	NR_144749.1 Ihubacter massiliensis strain Marseille-P2843 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Lentihominibacter	Lentihominibacter faecis	txid2764712	NR_181400.1	NR_181400.1 Lentihominibacter faecis strain BX16 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Lentihominibacter	Lentihominibacter hominis	txid2763645	NR_181401.1	NR_181401.1 Lentihominibacter hominis strain NSJ-24 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Mogibacterium	Mogibacterium kristiansenii	txid2606708	NR_180816.1	NR_180816.1 Mogibacterium kristiansenii strain WCA-MUC-591-APC-4B 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	Sinanaerobacter	Sinanaerobacter chloroacetimidivorans	txid2818044	NR_173621.1	NR_173621.1 Sinanaerobacter chloroacetimidivorans strain BAD-6 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	unclassified Eubacteriales Family XIII. Incertae Sedis genus	Eubacterium infirmum	txid56774	NR_118780.1	NR_118780.1 [Eubacterium] infirmum strain W 1471 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Feifaniaceae	Feifania	Feifania hominis	txid2763660	NR_181384.1	NR_181384.1 Feifania hominis strain BX7 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Acetatifactor	Acetatifactor muris	txid879566	NR_117905.1	NR_117905.1 Acetatifactor muris strain CT-m2 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobium	Anaerobium acetethylicum	txid1619234	NR_137405.1	NR_137405.1 Anaerobium acetethylicum strain GluBS11 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum soehngenii	txid105843	NR_178281.1	NR_178281.1 Anaerobutyricum soehngenii strain L2-7 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna aminovalerica	txid1527	NR_113359.1	NR_113359.1 Anaerocolumna aminovalerica strain JCM 1421 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna cellulosilytica	txid433286	NR_151895.1	NR_151895.1 Anaerocolumna cellulosilytica strain SN021 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna chitinilytica	txid1727145	NR_179183.1	NR_179183.1 Anaerocolumna chitinilytica strain CTTW 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna jejuensis	txid259063	NR_025796.1	NR_025796.1 Anaerocolumna jejuensis strain HY-35-12 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna sedimenticola	txid2696063	NR_180914.1	NR_180914.1 Anaerocolumna sedimenticola strain CBA3638 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerocolumna	Anaerocolumna xylanovorans	txid100134	NR_028740.1	NR_028740.1 Anaerocolumna xylanovorans strain HESP1 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerosacchariphilus	Anaerosacchariphilus polymeriproducens	txid1812858	NR_176499.1	NR_176499.1 Anaerosacchariphilus polymeriproducens strain MCWD5 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerosporobacter	Anaerosporobacter mobilis	txid264463	NR_042953.1	NR_042953.1 Anaerosporobacter mobilis strain IMSNU 40011 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	txid105841	NR_028915.1	NR_028915.1 Anaerostipes caccae strain L1-92 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes faecalis	txid2738446	NR_181215.1	NR_181215.1 Anaerostipes faecalis strain AGMB03513 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	txid649756	NR_117138.2	NR_117138.2 Anaerostipes hadrus strain DSM 3319 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerostipes	Anaerostipes rhamnosivorans	txid1229621	NR_178536.1	NR_178536.1 Anaerostipes rhamnosivorans strain 1y-2 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotaenia	Anaerotaenia torta	txid433293	NR_151894.1	NR_151894.1 Anaerotaenia torta strain FH052 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum aminivorans	txid433287	NR_158113.1	NR_158113.1 Anaerotignum aminivorans strain SH021 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum faecicola	txid2358141	NR_165727.1	NR_165727.1 Anaerotignum faecicola strain KGMB03357 16S ribosomal RNA, complete sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum lactatifermentans	txid160404	NR_025651.1	NR_025651.1 Anaerotignum lactatifermentans strain G17 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Anaerotignum	Anaerotignum propionicum	txid28446	NR_113408.1	NR_113408.1 Anaerotignum propionicum strain JCM 1430 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Bariatricus	Bariatricus massiliensis	txid1745713	NR_144735.1	NR_144735.1 Bariatricus massiliensis strain AT12 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Bilifractor	Bilifractor porci	txid2606636	NR_180822.1	NR_180822.1 Bilifractor porci strain Oil+RF-744-WCA-WT-13 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia argi	txid1912897	NR_171390.1	NR_171390.1 Blautia argi strain KCTC 15426 16S ribosomal RNA, complete sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia brookingsii	txid2696678	NR_180026.1	NR_180026.1 Blautia brookingsii strain SG772 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia caecimuris	txid1796615	NR_144607.1	NR_144607.1 Blautia caecimuris strain SJ18 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia coccoides	txid1532	NR_104700.1	NR_104700.1 Blautia coccoides strain JCM 1395 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia faecicola	txid2509240	NR_170495.1	NR_170495.1 Blautia faecicola strain KGMB01111 16S ribosomal RNA, complete sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia glucerasea	txid536633	NR_113231.1	NR_113231.1 Blautia glucerasea strain JCM 17039 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia hansenii	txid537007	NR_104687.1	NR_104687.1 Blautia hansenii DSM 20583 strain JCM 14655 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia hominis	txid2025493	NR_163637.1	NR_163637.1 Blautia hominis strain KB1 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	txid53443	NR_026314.1	NR_026314.1 Blautia hydrogenotrophica strain S5a36 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia intestinalis	txid2763028	NR_180334.1	NR_180334.1 Blautia intestinalis strain 27-44 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia liquoris	txid2779518	NR_181211.1	NR_181211.1 Blautia liquoris strain LZLJ-3 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia luti	txid649762	NR_114315.1	NR_114315.1 Blautia luti DSM 14534 = JCM 17040 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia marasmi	txid1917868	NR_147395.1	NR_147395.1 Blautia marasmi strain Marseille-P2377 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia producta	txid1121114	NR_113270.1	NR_113270.1 Blautia producta ATCC 27340 = DSM 2950 strain JCM 1471 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia provencensis	txid1936059	NR_179590.1	NR_179590.1 Blautia provencensis strain Marseille-P3502 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia pseudococcoides	txid1796616	NR_178840.1	NR_178840.1 Blautia pseudococcoides strain YL58 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia schinkii	txid180164	NR_026312.1	NR_026312.1 Blautia schinkii strain B 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia stercoris	txid871664	NR_117867.1	NR_117867.1 Blautia stercoris strain GAM6-1 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Blautia	Blautia wexlerae	txid1121115	NR_044054.1	NR_044054.1 Blautia wexlerae DSM 19850 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	txid45851	NR_104735.1	NR_104735.1 Eshraghiella crossota strain DSM 2876 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	txid831	NR_025981.1	NR_025981.1 Butyrivibrio fibrisolvens strain ATCC 19171 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio hungatei	txid185008	NR_025525.1	NR_025525.1 Butyrivibrio hungatei strain JK 615 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Butyrivibrio	Butyrivibrio proteoclasticus	txid43305	NR_102893.1	NR_102893.1 Butyrivibrio proteoclasticus strain B316 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Caecibacterium	Caecibacterium sporoformans	txid915180	NR_159147.1	NR_159147.1 Caecibacterium sporoformans strain 77-5d 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Catenibacillus	Catenibacillus scindens	txid673271	NR_178367.1	NR_178367.1 Catenibacillus scindens strain CG19-1 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum lentocellum	txid642492	NR_074536.1	NR_074536.1 Cellulosilyticum lentocellum DSM 5427 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	Coprococcus eutactus	txid33043	NR_044049.1	NR_044049.1 Coprococcus eutactus strain ATCC 27759 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Coprococcus	Coprococcus phoceensis	txid1870993	NR_179548.1	NR_179548.1 Coprococcus phoceensis strain Marseille-P3062 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Cuneatibacter	Cuneatibacter caecimuris	txid1796618	NR_144608.1	NR_144608.1 Cuneatibacter caecimuris strain BARN-424-CC-10 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Diplocloster	Diplocloster agilis	txid2850323	NR_181407.1	NR_181407.1 Diplocloster agilis strain ASD5720 16S ribosomal RNA, complete sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Diplocloster	Diplocloster modestus	txid2850322	NR_181406.1	NR_181406.1 Diplocloster modestus strain ASD4241 16S ribosomal RNA, complete sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella massiliensis	txid1720294	NR_144731.1	NR_144731.1 Eisenbergiella massiliensis strain AT11 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella porci	txid2652274	NR_180800.1	NR_180800.1 Eisenbergiella porci strain WCA-389-WT-23B 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Eisenbergiella	Eisenbergiella tayi	txid1432052	NR_118643.1	NR_118643.1 Eisenbergiella tayi strain B086562 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster aldenensis	txid358742	NR_043680.1	NR_043680.1 Enterocloster aldenensis strain RMA 9741 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster asparagiformis	txid333367	NR_042200.1	NR_042200.1 Enterocloster asparagiformis strain N6 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	txid208479	NR_025567.1	NR_025567.1 Enterocloster bolteae strain 16351 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster citroniae	txid358743	NR_043681.1	NR_043681.1 Enterocloster citroniae strain RMA 16102 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster clostridioformis	txid1531	NR_118128.1	NR_118128.1 Enterocloster clostridioformis strain ATCC 25537 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Enterocloster	Enterocloster lavalensis	txid460384	NR_044289.1	NR_044289.1 Enterocloster lavalensis strain CCRI-9842 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Extibacter	Extibacter muris	txid1796622	NR_144610.1	NR_144610.1 Extibacter muris strain 40cc-B-5824-ARE 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena absiana	txid2788944	NR_181358.1	NR_181358.1 Faecalicatena absiana strain YH-C36a 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	txid39482	NR_104803.1	NR_104803.1 Faecalicatena contorta strain DSM 3982 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena faecalis	txid2726362	NR_181263.1	NR_181263.1 Faecalicatena faecalis strain AGMB00832 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena fissicatena	txid290055	NR_104800.1	NR_104800.1 Faecalicatena fissicatena strain DSM 3598 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalicatena	Faecalicatena orotica	txid1544	NR_117129.1	NR_117129.1 Faecalicatena orotica strain DSM 1287 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata	txid1912855	NR_156907.1	NR_156907.1 Faecalimonas umbilicata strain EGH7 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Frisingicoccus	Frisingicoccus caecimuris	txid1796636	NR_144612.1	NR_144612.1 Frisingicoccus caecimuris strain PG-426-CC-1 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	txid1150298	NR_114326.1	NR_114326.1 Fusicatenibacter saccharivorans strain HT03-11 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Fusimonas	Fusimonas intestini	txid1408099	NR_178255.1	NR_178255.1 Fusimonas intestini strain AJ110941 16S ribosomal RNA, partial sequence
Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Gluceribacter	Gluceribacter canis	txid1912090	NR_173570.1	NR_173570.1 Gluceribacter canis strain NATH-2371 16S ribosomal RNA, partial sequence
